name	N	gender	type
Gardberg	64		L
Haarla	64		L
Hakkio	64		L
Helynen	64		L
Hiitelä	64		L
Hiiva	64		L
Hopeavuori	64		L
Ilmoni	64		L
Itäluoma	64		L
Joutsimäki	64		L
Jäkärä	64		L
Järä	64		L
Kakkola	64		L
Keipi	64		L
Killinen	64		L
Kisonen	64		L
Korkkinen	64		L
Kortell	64		L
Kortetmaa	64		L
Koskenniska	64		L
Koskikallio	64		L
Kotisalo	64		L
Kouru	64		L
Krigsman	64		L
Krok	64		L
Kuikko	64		L
Kätkä	64		L
Lakonen	64		L
Lauttaanaho	64		L
Liman	64		L
Lähdetniemi	64		L
Löfbacka	64		L
Mannoja	64		L
Markko	64		L
Martens	64		L
Mattjus	64		L
Mendolin	64		L
Meritähti	64		L
Metiäinen	64		L
Mollberg	64		L
Naatula	64		L
Palolahti	64		L
Pekkalin	64		L
Pensar	64		L
Pirttioja	64		L
Prepula	64		L
Purkunen	64		L
Rand	64		L
Rantasaari	64		L
Rapila	64		L
Rauman	64		L
Raumanni	64		L
Renkonen	64		L
Rinta-Jouppi	64		L
Ristimella	64		L
Roto	64		L
Ruopsa	64		L
Ruotsalo	64		L
Sahamies	64		L
Sampakoski	64		L
Sanchez	64		L
Saralampi	64		L
Saranki	64		L
Satosaari	64		L
Sedergren	64		L
Siiteri	64		L
Simoinen	64		L
Stråka	64		L
Suna	64		L
Sundquist	64		L
Suvala	64		L
Suviranta	64		L
Sänkiaho	64		L
Taattola	64		L
Takki	64		L
Tapiala	64		L
Tuiskula	64		L
Tullinen	64		L
Tyykilä	64		L
Urmas	64		L
Vaheri	64		L
Vierre	64		L
Viheriäkoski	64		L
Virtaranta	64		L
Vlasoff	64		L
Vääräkangas	64		L
Ylander	64		L
Yli-Mannila	64		L
Yliruusi	64		L
Yli-Tokola	64		L
Ylä-Autio	64		L
Aakala	63		L
Adams	63		L
Ahtela	63		L
Ahven	63		L
Ahvo	63		L
Aittakumpu	63		L
Augustsson	63		L
Aziz	63		L
Baker	63		L
Beckman	63		L
Belov	63		L
Davidila	63		L
Estlander	63		L
Fallenius	63		L
Frey	63		L
Halava	63		L
Halin	63		L
Hapuli	63		L
Harrison	63		L
Heilä	63		L
Herd	63		L
Hookana	63		L
Hyseni	63		L
Hyöppinen	63		L
Iso-Ahola	63		L
Jakkila	63		L
Jeulonen	63		L
Kallionsivu	63		L
Karo	63		L
Keltikangas	63		L
Kiistala	63		L
Koivuharju	63		L
Komminaho	63		L
Konnu	63		L
Koski-Lammi	63		L
Kulmakorpi	63		L
Kurth	63		L
Kuusenmäki	63		L
Kölli	63		L
Laikola	63		L
Latostenmaa	63		L
Leikko	63		L
Liitola	63		L
Liljendal	63		L
Linsén	63		L
Lippojoki	63		L
Liukonen	63		L
Lohenoja	63		L
Lomperi	63		L
Mann	63		L
Mansikkasalo	63		L
Marja-aho	63		L
Marsch	63		L
Metelinen	63		L
Misikangas	63		L
Mustikka	63		L
Myhrberg	63		L
Mytty	63		L
Mäkelin	63		L
Oravisjärvi	63		L
Otra-aho	63		L
Paakkarinen	63		L
Palvimo	63		L
Pehrsson	63		L
Perkonoja	63		L
Petäjämaa	63		L
Pintamo-Kenttälä	63		L
Pipatti	63		L
Puistola	63		L
Pyökäri	63		L
Pätiälä	63		L
Pöytäkivi	63		L
Raiskila	63		L
Rautama	63		L
Rosholm	63		L
Ryökkynen	63		L
Rötkönen	63		L
Saarenmäki	63		L
Shabani	63		L
Sihtola	63		L
Siltakorpi	63		L
Sinda	63		L
Skantsi	63		L
Skonbäck	63		L
Skuthälla	63		L
Somervuori	63		L
Suomu	63		L
Surma-aho	63		L
Svarts	63		L
Syla	63		L
Säike	63		L
Taipalinen	63		L
Telén	63		L
Tolppala	63		L
Toppala	63		L
Tulander	63		L
Turhanen	63		L
Tyrisevä	63		L
Törne	63		L
Unkila	63		L
Uttula	63		L
Uurtio	63		L
Uusiheimala	63		L
Uusi-Rauva	63		L
Uusitorppa	63		L
Vahalahti	63		L
Walsh	63		L
Valtoaho	63		L
Vikeväkorva	63		L
Wingren	63		L
Virmanen	63		L
von Wendt	63		L
Vuonnala	63		L
Young	63		L
Ahvenkoski	62		L
Ala-Jääski	62		L
Alajääski	62		L
Alakarhu	62		L
Alanärä	62		L
Alatarvas	62		L
Alpua	62		L
Alve	62		L
Anetjärvi	62		L
Beck	62		L
Bomström	62		L
Brännström	62		L
Cohen	62		L
Damsten	62		L
Depner	62		L
Ekfors	62		L
Feldt	62		L
Fogelberg	62		L
Fonsén	62		L
Fäldt	62		L
Grönros	62		L
Haapalinna	62		L
Hakkari	62		L
Hakso	62		L
Heikintalo	62		L
Hela	62		L
Hofmann	62		L
Hoskari	62		L
Iloniemi	62		L
Impilä	62		L
Jaronen	62		L
Jernberg	62		L
Järvenoja	62		L
Kaakkuriniemi	62		L
Kaalikoski	62		L
Kajanto	62		L
Kajuutti	62		L
Kaverinen	62		L
Kim	62		L
Kivenmäki	62		L
Kuljukka	62		L
Kurkilahti	62		L
Kurki-Suonio	62		L
Kuuppelomäki	62		L
Kynäslahti	62		L
Köpsi	62		L
Latva-Nikkola	62		L
Lehmijoki	62		L
Lehojärvi	62		L
Liemola	62		L
Liiten	62		L
Lillbacka	62		L
Liukkunen	62		L
Majasaari	62		L
Mandell	62		L
Mannersuo	62		L
Manns	62		L
Matoniemi	62		L
Metsätähti	62		L
Morris	62		L
Nevander	62		L
Nirhamo	62		L
Pahkamaa	62		L
Pappi	62		L
Perkiökangas	62		L
Peräinen	62		L
Pihlajaharju	62		L
Pirkkala	62		L
Pohjois-Koivisto	62		L
Pråhl	62		L
Putula	62		L
Raanti	62		L
Raitaniemi	62		L
Rajasaari	62		L
Reinholm	62		L
Roselius	62		L
Rukkila	62		L
Ruumensaari	62		L
Rämet	62		L
Salokas	62		L
Salopelto	62		L
Santa	62		L
Someroja	62		L
Syrenius	62		L
Taka-aho	62		L
Talla	62		L
Tams	62		L
Tengström	62		L
Tidenberg	62		L
Tomberg	62		L
Torpakko	62		L
Träskman	62		L
Uhlenius	62		L
Vaaramo	62		L
Vesaniemi	62		L
Viisteensaari	62		L
Viljala	62		L
von Hellens	62		L
Vähätörmä	62		L
Värinen	62		L
Ylisirkka	62		L
Yläjärvi	62		L
Ademi	61		L
Ahtiala	61		L
Akola	61		L
Arima	61		L
Axberg	61		L
Braun	61		L
Brunfeldt	61		L
Danska	61		L
Elonheimo	61		L
Erlin	61		L
Haarakangas	61		L
Halmkrona	61		L
Hannukka	61		L
Heikki	61		L
Hopea	61		L
Horila	61		L
Huikkonen	61		L
Häiväläinen	61		L
Ilveskoski	61		L
Iso-Tuisku	61		L
Jonkka	61		L
Juslén	61		L
Kainua	61		L
Kannala	61		L
Kannus	61		L
Karvala	61		L
Kataja-aho	61		L
Katajavuori	61		L
Kaulanen	61		L
Kelly	61		L
Kenakkala	61		L
Keski-Nisula	61		L
Kiskola	61		L
Kivisilta	61		L
Koivukari	61		L
Koivuperä	61		L
Korpeinen	61		L
Kruskopf	61		L
Kull	61		L
Kungas	61		L
Kupi	61		L
Kurkimäki	61		L
Kuusamo	61		L
Kylmäkorpi	61		L
Könttä	61		L
Langenskiöld	61		L
Lantz	61		L
Leimola	61		L
Limatius	61		L
Linnakangas	61		L
Lohko	61		L
Lokasaari	61		L
Lotsari	61		L
Luoma-Keturi	61		L
Maidell	61		L
Marjunen	61		L
Matkala	61		L
Mattelmäki	61		L
Mehtätalo	61		L
Mellberg	61		L
Mietala	61		L
Moijanen	61		L
Mäkivaara	61		L
Niittykoski	61		L
Nisukangas	61		L
Niveri	61		L
Nokso	61		L
Notkonen	61		L
Omer	61		L
Ottosson	61		L
Paatela	61		L
Perilä	61		L
Pertola	61		L
Petrova	61		L
Pinta	61		L
Pohjantähti	61		L
Poso	61		L
Pousar	61		L
Påfs	61		L
Raitila	61		L
Ranta-Pere	61		L
Rantapää	61		L
Rapala	61		L
Rautarinta	61		L
Remesaho	61		L
Renkola	61		L
Rikka	61		L
Roni	61		L
Rusko	61		L
Ryan	61		L
Saarisalo	61		L
Salonranta	61		L
Sarala	61		L
Sarkkila	61		L
Saunavaara	61		L
Saxelin	61		L
Saxlund	61		L
Scharin	61		L
Seittenranta	61		L
Signell	61		L
Silanen	61		L
Sillsten	61		L
Siniranta	61		L
Siponmaa	61		L
Sjögård	61		L
Sneitz	61		L
Temmes	61		L
Tieaho	61		L
Tuviala	61		L
Tytärniemi	61		L
Ulvi	61		L
Uusipulkamo	61		L
Varakas	61		L
Varelius	61		L
Vaskivuori	61		L
Vastamaa	61		L
Vehmassalo	61		L
Vehmasto	61		L
Viero	61		L
Vitie	61		L
Vähäsaari	61		L
Väntti	61		L
Yli-Heikkilä	61		L
Yli-Paavola	61		L
Ajanko	60		L
Alaraappana	60		L
Alatossava	60		L
Alhanen	60		L
Allenius	60		L
Alt	60		L
Arab	60		L
Asumaa	60		L
Bonsdorff	60		L
Carlberg	60		L
Eero	60		L
Ekegren	60		L
Eksymä	60		L
Ellmén	60		L
Foxell	60		L
Gauriloff	60		L
Gyllenberg	60		L
Haanela	60		L
Haaslahti	60		L
Hallivuori	60		L
Harvio	60		L
Hepoaho	60		L
Hinders	60		L
Hjerp	60		L
Hoppa	60		L
Hoppu	60		L
Horneman	60		L
Husell	60		L
Iisakkila	60		L
Islander	60		L
Jurvainen	60		L
Kaivonurmi	60		L
Kallio-Kujala	60		L
Kalliovaara	60		L
Kallojärvi	60		L
Kamppari	60		L
Kanervala	60		L
Karimi	60		L
Karstunen	60		L
Kataisto	60		L
Kaunisvesi	60		L
Kaveri	60		L
Keskiväli	60		L
Kiprianoff	60		L
Kirveskoski	60		L
Kollanen	60		L
Korkman	60		L
Kotkamaa	60		L
Kuhno	60		L
Kuulas	60		L
Kuusipalo	60		L
Kuusisalo	60		L
Kyrönviita	60		L
Kytösaho	60		L
Käck	60		L
Launo	60		L
Lehtipuu	60		L
Lempiälä	60		L
Levin	60		L
Lounela	60		L
Lumppio	60		L
Lönnbäck	60		L
Mattson	60		L
Mauranen	60		L
Mella-Aho	60		L
Merikari	60		L
Metsärinne	60		L
Nedergård	60		L
Niemisalo	60		L
Niiles	60		L
Niittumäki	60		L
Nikamaa	60		L
Nilosaari	60		L
Nokso-Koivisto	60		L
Norrvik	60		L
Näriäinen	60		L
Ohvanainen	60		L
Ortju	60		L
Peltoluhta	60		L
Piispala	60		L
Puheloinen	60		L
Punkki	60		L
Raak	60		L
Rajatalo	60		L
Rauramo	60		L
Robertson	60		L
Rompasaari	60		L
Rosén	60		L
Rouru	60		L
Rönnback	60		L
Saikku	60		L
Saksinen	60		L
Sarvilahti	60		L
Seppo	60		L
Shah	60		L
Siltasalmi	60		L
Siltavirta	60		L
Sirro	60		L
Slunga	60		L
Storlund	60		L
Stång	60		L
Suanto	60		L
Suonkanta	60		L
Suurkoivu	60		L
Tapiainen	60		L
Tistelgren	60		L
Toivakainen	60		L
Toronen	60		L
Uimaniemi	60		L
Ulfves	60		L
Vahe	60		L
Westerdahl	60		L
Wide	60		L
Viertokangas	60		L
Vihola	60		L
Vihtilä	60		L
Viisainen	60		L
Viitapohja	60		L
Vikeväinen	60		L
Wuollet	60		L
Välijärvi	60		L
Yli-Kivistö	60		L
Zeqiri	60		L
Ahrenberg	59		L
Akolahti	59		L
Ali-Löytty	59		L
Andtfolk	59		L
Antonen	59		L
Askonen	59		L
Assinen	59		L
Bedretdin	59		L
Bom	59		L
Boucht	59		L
Bäckroos	59		L
Erkkola	59		L
Eskuri	59		L
Falin	59		L
Falkenberg	59		L
Frestadius	59		L
Frosti	59		L
Haake	59		L
Help	59		L
Heltimoinen	59		L
Hirvanen	59		L
Huhtimo	59		L
Hulanmäki	59		L
Huopaniemi	59		L
Häätylä	59		L
Hölsömäki	59		L
Ilmén	59		L
Iso-Kungas	59		L
Joensivu	59		L
Jouhten	59		L
Jäminki	59		L
Jännes	59		L
Jäppilä	59		L
Kaas	59		L
Kairamo	59		L
Kalima	59		L
Kankaanperä	59		L
Kant	59		L
Karbin	59		L
Karttila	59		L
Kaunisvaara	59		L
Kekonen	59		L
Keller	59		L
Keski-Petäjä	59		L
Kiekara	59		L
Kiiliäinen	59		L
Kivilähde	59		L
Kormu	59		L
Koskenkangas	59		L
Kraatari	59		L
Kurkikangas	59		L
Kustula	59		L
Kuuri	59		L
Laitalainen	59		L
Larkkonen	59		L
Lausamo	59		L
Lervik	59		L
Liimola	59		L
Lillsunde	59		L
Luong	59		L
Luusuaniemi	59		L
Lytsy	59		L
Lähderinne	59		L
Maininki	59		L
Mehmeti	59		L
Mennander	59		L
Munsterhjelm	59		L
Mäenalanen	59		L
Nieppola	59		L
Nori	59		L
Nuottajärvi	59		L
Nuri	59		L
Paalasmaa	59		L
Pakula	59		L
Pentilä	59		L
Peurakoski	59		L
Pilvi	59		L
Pohtola	59		L
Rajander	59		L
Rancken	59		L
Rantaharju	59		L
Rantaniitty	59		L
Rauhansalo	59		L
Ritvonen	59		L
Roikola	59		L
Rolin	59		L
Ruskela	59		L
Santapukki	59		L
Santtila	59		L
Saukkosaari	59		L
Saxlin	59		L
Seijari	59		L
Soininvaara	59		L
Soinne	59		L
Suvilehto	59		L
Taimen	59		L
Tang	59		L
Tarkkio	59		L
Tohmola	59		L
Tuomisaari	59		L
Tåg	59		L
Tölkkö	59		L
Töyrä	59		L
Vaitinen	59		L
Valldén	59		L
Valpola	59		L
Valtavaara	59		L
Valtokari	59		L
Varismäki	59		L
Wilhelms	59		L
Voima	59		L
Välivaara	59		L
Yliuntinen	59		L
Åstedt	59		L
Äikiä	59		L
Aarnikoivu	58		L
Aarnisalo	58		L
Alakorva	58		L
Alkkiomäki	58		L
Arkkukangas	58		L
Aroalho	58		L
Arovaara	58		L
Arte	58		L
Buuri	58		L
Clarke	58		L
Ekonoja	58		L
Eliassi	58		L
Engdahl	58		L
Evikoski	58		L
Forma	58		L
Friimäki	58		L
Gauffin	58		L
Gullstén	58		L
Göransson	58		L
Haarma	58		L
Hagfors	58		L
Hamina	58		L
Haurinen	58		L
Heikel	58		L
Heinrichs	58		L
Hituri	58		L
Huuhko	58		L
Hällsten	58		L
Iittiläinen	58		L
Isokivijärvi	58		L
Itäranta	58		L
Ivakko	58		L
Jouttunpää	58		L
Kaaretkoski	58		L
Kaartokallio	58		L
Karanen	58		L
Karru	58		L
Katava	58		L
Kelmendi	58		L
Kenkkilä	58		L
Kieleväinen	58		L
Kiho	58		L
Kiilakoski	58		L
Kirjava	58		L
Kitinprami	58		L
Kivini	58		L
Koiso-Kanttila	58		L
Kortetmäki	58		L
Kostia	58		L
Kota-aho	58		L
Krekola	58		L
Kuivakangas	58		L
Kyytinen	58		L
Käräjämies	58		L
Lahelma	58		L
Laihiainen	58		L
Lassinen	58		L
Lavia	58		L
Lehmann	58		L
Lempiö	58		L
Lindedahl	58		L
Lisitsin	58		L
Lujanen	58		L
Luntinen	58		L
Luomanmäki	58		L
Luonua	58		L
Lusua	58		L
Luukkola	58		L
Löv	58		L
Maaniemi	58		L
Mai	58		L
Manssila	58		L
Maskonen	58		L
Moksunen	58		L
Moskuvaara	58		L
Murphy	58		L
Mäki-Tuuri	58		L
Mäki-Valkama	58		L
Märsynaho	58		L
Mäyränen	58		L
Nampajärvi	58		L
Nars	58		L
Niemilä	58		L
Nikupaavo	58		L
Nikurautio	58		L
Nurmikumpu	58		L
Oldenburg	58		L
Parpola	58		L
Pienmäki	58		L
Pihlajisto	58		L
Punkeri	58		L
Purontaus	58		L
Puusniekka	58		L
Raita-aho	58		L
Rantapere	58		L
Raunela	58		L
Rautapuro	58		L
Rikama	58		L
Ringvall	58		L
Romanov	58		L
Rosilainen	58		L
Ruhtinas	58		L
Ruohisto	58		L
Salento	58		L
Sankila	58		L
Santavirta	58		L
Savia	58		L
Seuna	58		L
Simsek	58		L
Siniketo	58		L
Soikkanen	58		L
Sommarström	58		L
Sonkamuotka	58		L
Strömfors	58		L
Sundstedt	58		L
Suppola	58		L
Syngelmä	58		L
Tahiri	58		L
Tarmo	58		L
Taxell	58		L
Uimi	58		L
Ullakko	58		L
Unhola	58		L
Urpelainen	58		L
Vaarankorpi	58		L
Vacklin	58		L
Vares	58		L
Vasu	58		L
Vehmasaho	58		L
Veikanmaa	58		L
Veranen	58		L
Vesilahti	58		L
Wickstrand	58		L
Viertiö	58		L
Vilppu	58		L
Välke	58		L
Zweygberg	58		L
Örnmark	58		L
Aali	57		L
Aapio	57		L
Aho-Mantila	57		L
Ala-Hiiro	57		L
Alaviitala	57		L
Aro-Heinilä	57		L
Beqiri	57		L
Björnström	57		L
Engren	57		L
Favorin	57		L
Felt	57		L
Fonsell	57		L
Forssten	57		L
Foudila	57		L
Frost	57		L
Frosterus	57		L
Gestrin	57		L
Gästgivar	57		L
Haapaharju	57		L
Haasala	57		L
Hagelstam	57		L
Hakaniemi	57		L
Harjapää	57		L
Hashemi	57		L
Hentelä	57		L
Hepomäki	57		L
Hirvilahti	57		L
Huutonen	57		L
Håkansson	57		L
Juhannusvuori	57		L
Jyrkönen	57		L
Kailajärvi	57		L
Kallankari	57		L
Kallinki	57		L
Kalliorinne	57		L
Kaltto	57		L
Kanckos	57		L
Katvala	57		L
Kimpanpää	57		L
Kinaret	57		L
Kinnala	57		L
Kjäll	57		L
Koivurinta	57		L
Konka	57		L
Korin	57		L
Kuisti	57		L
Kyheröinen	57		L
Köpman	57		L
Laineenoja	57		L
Lakkonen	57		L
Laurikka	57		L
Leonsaari	57		L
Lietzen	57		L
Liikavainio	57		L
Lintukorpi	57		L
Lopez	57		L
Lukumies	57		L
Maajärvi	57		L
Merilehto	57		L
Moskari	57		L
Muhojoki	57		L
Mullo	57		L
Murtojärvi	57		L
Muurainen	57		L
Mäkipaaso	57		L
Mäkipörhölä	57		L
Nevanoja	57		L
Nimell	57		L
Nuto	57		L
Nytorp	57		L
Närä	57		L
Ohrankämmen	57		L
Ontero	57		L
Orasmaa	57		L
Orhanen	57		L
Pahajoki	57		L
Pahikainen	57		L
Paturi	57		L
Paulaharju	57		L
Peräsaari	57		L
Petterson	57		L
Pieski	57		L
Pikkujämsä	57		L
Porokka	57		L
Pruikkonen	57		L
Päivänsäde	57		L
Pölhö	57		L
Qureshi	57		L
Rahmani	57		L
Rasehorn	57		L
Rekikoski	57		L
Riitamaa	57		L
Ringbom	57		L
Ritoniemi	57		L
Runsten	57		L
Rydenfelt	57		L
Rönnbacka	57		L
Savén	57		L
Saxman	57		L
Schmid	57		L
Silaste	57		L
Sinisaari	57		L
Smal	57		L
Stormbom	57		L
Strandström	57		L
Stude	57		L
Suonsyrjä	57		L
Sylander	57		L
Syrjälahti	57		L
Säyriö	57		L
Taipalmaa	57		L
Taussi	57		L
Tervashonka	57		L
Tikkaoja	57		L
Tokoi	57		L
Tschokkinen	57		L
Tuhkio	57		L
Tättilä	57		L
Töllinen	57		L
Utoslahti	57		L
Vaihoja	57		L
Valtamo	57		L
Vassinen	57		L
Vilkkinen	57		L
Virokannas	57		L
Vuorenheimo	57		L
Välttilä	57		L
Yliniemelä	57		L
Åsvik	57		L
Aarto	56		L
Ailinpieti	56		L
Alalantela	56		L
Alexander	56		L
Anthoni	56		L
Anttola	56		L
Appelberg	56		L
Avela	56		L
Avila	56		L
Bergvik	56		L
Bildo	56		L
Carlstedt	56		L
Drake	56		L
Enne	56		L
Essel	56		L
Ettala	56		L
Grönthal	56		L
Haahtela	56		L
Haapakorpi	56		L
Haapavaara	56		L
Harra	56		L
Hoffmann	56		L
Hultholm	56		L
Hummelin	56		L
Huosianmaa	56		L
Hyödynmaa	56		L
Högdahl	56		L
Jenu	56		L
Johans	56		L
Johtela	56		L
Jokiharju	56		L
Jordman	56		L
Jouttijärvi	56		L
Jyräs	56		L
Kalho	56		L
Kalliolahti	56		L
Kaperi	56		L
Karanta	56		L
Karlin	56		L
Kasila	56		L
Kaurahalme	56		L
Kavasto	56		L
Keihäskoski	56		L
Kellola	56		L
Keravuori	56		L
Kerko	56		L
Keskikuru	56		L
Keskipoikela	56		L
Kinnaslampi	56		L
Kivijakola	56		L
Kohijoki	56		L
Koppala	56		L
Korajoki	56		L
Korkmaz	56		L
Korpiniemi	56		L
Kortejärvi	56		L
Kotipelto	56		L
Kreula	56		L
Kriikku	56		L
Kuusa	56		L
Kylén	56		L
Kylliö	56		L
Kähö	56		L
Laajanen	56		L
Larjama	56		L
Latonen	56		L
Latvatalo	56		L
Lavila	56		L
Lehtisyrjä	56		L
Leikkilä	56		L
Leppäsalo	56		L
Levanto	56		L
Luhtavaara	56		L
Luusalo	56		L
Marjasto	56		L
Melgin	56		L
Merivuori	56		L
Metsä-Ketelä	56		L
Mettomäki	56		L
Muse	56		L
Mäki-Maunus	56		L
Nummisto	56		L
Närkki	56		L
Nässi	56		L
Oja-Nisula	56		L
Ollus	56		L
Paakkala	56		L
Paasolainen	56		L
Paimen	56		L
Paltta	56		L
Pantti	56		L
Panuma	56		L
Pentinmikko	56		L
Petersson	56		L
Pihlflyckt	56		L
Piippanen	56		L
Pilke	56		L
Polttila	56		L
Prättälä	56		L
Pulla	56		L
Punakivi	56		L
Puotinen	56		L
Puromäki	56		L
Pyyppönen	56		L
Pyöli	56		L
Pälsynaho	56		L
Pättiniemi	56		L
Rankila	56		L
Rantajärvi	56		L
Rautioaho	56		L
Rechardt	56		L
Risti	56		L
Sadiku	56		L
Sailio	56		L
Salovirta	56		L
Santamaa	56		L
Santos	56		L
Segerman	56		L
Sepänmaa	56		L
Sillfors	56		L
Skurnik	56		L
Smed	56		L
Soro	56		L
Sparf	56		L
Stenhammar	56		L
Stepanov	56		L
Suuniitty	56		L
Säynevirta	56		L
Tanttinen	56		L
Teräslahti	56		L
Thomson	56		L
Tienaho	56		L
Tiirikka	56		L
Tokee	56		L
Tuhola	56		L
Tuira	56		L
Tukio	56		L
Tulimäki	56		L
Tupasela	56		L
Tätilä	56		L
Uusnäkki	56		L
Wahlfors	56		L
Vaissi	56		L
Vatjus-Anttila	56		L
Vessman	56		L
Widenius	56		L
Viirelä	56		L
Viktorsson	56		L
Wilander	56		L
Vivolin	56		L
Vähänikkilä	56		L
Väkinen	56		L
Yli-Hukkala	56		L
Yli-Jaskari	56		L
Yli-Rahnasto	56		L
Ääpälä	56		L
Akonniemi	55		L
Alalauri	55		L
Ala-Renko	55		L
Albäck	55		L
Ammunet	55		L
Arra	55		L
Augustin	55		L
Bitter	55		L
Bärling	55		L
Eerikinharju	55		L
Elorinne	55		L
Fogelholm	55		L
Fri	55		L
Fyrstén	55		L
Gadd	55		L
Gammelgård	55		L
Gavrilov	55		L
Graham	55		L
Grotenfelt	55		L
Grunér	55		L
Haapatalo	55		L
Hakari	55		L
Haromo	55		L
Hauta-alus	55		L
Hedemäki	55		L
Heikinmäki	55		L
Heiniemi	55		L
Hermiö	55		L
Hiukkamäki	55		L
Holli	55		L
Huoso	55		L
Immanen	55		L
Jalaskoski	55		L
John	55		L
Jörgensen	55		L
Kaan	55		L
Kahilakoski	55		L
Kahma	55		L
Kalliokulju	55		L
Kantokoski	55		L
Karelius	55		L
Karkinen	55		L
Kass	55		L
Kauranne	55		L
Kaven	55		L
Kemmo	55		L
Kesola	55		L
Kihlakaski	55		L
Kiirikki	55		L
Klenberg	55		L
Kopperi	55		L
Korjala	55		L
Korkiasaari	55		L
Koskiaho	55		L
Koskipää	55		L
Krogius	55		L
Krokvik	55		L
Kuni	55		L
Kytösaari	55		L
Kärenaho	55		L
Kässi	55		L
Lahdenmaa	55		L
Latifi	55		L
Latva-Kiskola	55		L
Lauttia	55		L
Laxén	55		L
Leikkonen	55		L
Leskisenoja	55		L
Liekkinen	55		L
Litendahl	55		L
Luomaniemi	55		L
Maunola	55		L
Mauriala	55		L
Metsänranta	55		L
Mildh	55		L
Molarius	55		L
Morgan	55		L
Neulaniemi	55		L
Nikumatti	55		L
Nuppula	55		L
Nyrkkö	55		L
Oila	55		L
Ojennus	55		L
Oksaharju	55		L
Orjasniemi	55		L
Osmani	55		L
Paatola	55		L
Pankakoski	55		L
Pienimaa	55		L
Pihkoluoma	55		L
Pllana	55		L
Pohjasmäki	55		L
Pohjoispää	55		L
Pukkala	55		L
Punttila	55		L
Puotsaari	55		L
Pöyri	55		L
Raerinne	55		L
Rama	55		L
Rautell	55		L
Rautsiala	55		L
Ravander	55		L
Rihti	55		L
Riitinki	55		L
Rimpi	55		L
Rinta-Piirto	55		L
Roini	55		L
Ruoko	55		L
Ruokostenpohja	55		L
Ruusuvaara	55		L
Rytivaara	55		L
Saar	55		L
Sacklén	55		L
Sainila	55		L
Salmenkangas	55		L
Salmirinne	55		L
Sillantaka	55		L
Silo	55		L
Silomäki	55		L
Simonsen	55		L
Sipolainen	55		L
Sundblad	55		L
Taikina-aho	55		L
Tammipuro	55		L
Tauschi	55		L
Telaranta	55		L
Telin	55		L
Timoska	55		L
Tynnilä	55		L
Tyrni	55		L
Vaha	55		L
Vairinen	55		L
Walta	55		L
Westlin	55		L
Viitajylhä	55		L
Wikgren	55		L
von Koskull	55		L
von Troil	55		L
Väliharju	55		L
Ylikauppila	55		L
Ylikylä	55		L
Ylirönni	55		L
Ylivaara	55		L
Ässämäki	55		L
Öztürk	55		L
Aaltomaa	54		L
Aerikkala	54		L
Aine	54		L
Alapartanen	54		L
Arvelin	54		L
Bennett	54		L
Cantell	54		L
Egal	54		L
Einonen	54		L
Eurén	54		L
Flinkkilä	54		L
Gahmberg	54		L
Hackzell	54		L
Halen	54		L
Halkonen	54		L
Hedenstam	54		L
Helling	54		L
Hiekkaranta	54		L
Hirvaskoski	54		L
Hoikkaniemi	54		L
Holtti	54		L
Howard	54		L
Huhtikangas	54		L
Hukkinen	54		L
Höckert	54		L
Höri	54		L
Iltola	54		L
Imberg	54		L
Invenius	54		L
Jarske	54		L
Jauhanen	54		L
Jestoi	54		L
Joki-Erkkilä	54		L
Jungar	54		L
Juura	54		L
Järvikylä	54		L
Kaarne	54		L
Kahiluoto	54		L
Kaisti	54		L
Kalajoki	54		L
Kalanen	54		L
Kallio-Kokko	54		L
Kantell	54		L
Karola	54		L
Karumaa	54		L
Kemppe	54		L
Kerkola	54		L
Kestinmäki	54		L
Ketelimäki	54		L
Kokotti	54		L
Korsulainen	54		L
Kortemäki	54		L
Kotta	54		L
Kullman	54		L
Kuttila	54		L
Kuuri-Riutta	54		L
Köyhäjoki	54		L
Lamminperä	54		L
Launiala	54		L
Laurinolli	54		L
Lepojärvi	54		L
Liitiäinen	54		L
Lillstrang	54		L
Lin	54		L
Loo	54		L
Luomanpää	54		L
Lytz	54		L
Lönnvik	54		L
Metsänoja	54		L
Morelius	54		L
Musto	54		L
Myllykylä	54		L
Nazari	54		L
Nick	54		L
Näivä	54		L
Näivö	54		L
Oijennus	54		L
Paro	54		L
Peltovuoma	54		L
Penger	54		L
Pentinpuro	54		L
Petlin	54		L
Possakka	54		L
Pottala	54		L
Priuska	54		L
Puronhaara	54		L
Pursiheimo	54		L
Pystö	54		L
Raimi	54		L
Raitamaa	54		L
Raskila	54		L
Ravolainen	54		L
Rikalainen	54		L
Ristikangas	54		L
Ristkari	54		L
Ritonen	54		L
Rohula	54		L
Rusk	54		L
Rönneberg	54		L
Sahramaa	54		L
Salmenhaara	54		L
Salmesvuori	54		L
Sammalkorpi	54		L
Sandstedt	54		L
Sarlund	54		L
Segervall	54		L
Servo	54		L
Sillanaukee	54		L
Sointula	54		L
Strömsten	54		L
Supponen	54		L
Susiluoto	54		L
Svensberg	54		L
Tahkoniemi	54		L
Tahvola	54		L
Taivaljärvi	54		L
Takko	54		L
Tiimo	54		L
Topi	54		L
Torenius	54		L
Tulenheimo	54		L
Tulensalo	54		L
Tunninen	54		L
Utukka	54		L
Uurasmaa	54		L
